,Time,Angle,LinAcc,GravX,GravY,GravZ,LinVel1,LinVel2
1968,35.04356,46,3.581982691192128,-9.75,-0.64,-0.78,0.22416992235057265,1.0271128062619965
1969,35.062276,49,2.4919269652218943,-9.77,-0.43,-0.69,0.2564717646614554,1.0363375982540646
1970,35.079404,51,3.278078705583501,-9.78,-0.23,-0.64,0.2778469084212354,1.0381370722461867
1971,35.099447999999995,53,3.7028097439647096,-9.78,-0.04,-0.59,0.3059241120461955,1.060484681714911
1972,35.11644,55,3.6818202020196473,-9.78,0.18,-0.54,0.33049030088101716,1.0756096431633466
1973,35.13612,55,2.987808561471099,-9.78,0.42,-0.49,0.35745403220064276,1.0936239356234552
1974,35.155456,55,3.0982898508693473,-9.77,0.68,-0.44,0.3769298583055729,1.104849480501315
1975,35.164516,55,3.0982898508693473,-9.77,0.68,-0.44,0.3786052015270087,1.0853051319775489
1976,35.18374,55,3.05864349017665,-9.74,0.97,-0.4,0.3886828478377993,1.0968707206790498
1977,35.203987999999995,54,2.62699448039009,-9.71,1.32,-0.37,0.39765338803105976,1.1068172649203945
1978,35.221064,52,2.595072253329375,-9.65,1.66,-0.33,0.4079709856051501,1.1037884161202527
1979,35.24136,50,2.807721496160187,-9.59,1.98,-0.29,0.42535447946915994,1.111001112517414
1980,35.260768,48,2.8937173324289986,-9.53,2.28,-0.26,0.43916638549607256,1.1187130203373954
1981,35.277623999999996,45,2.7509634675873107,-9.45,2.57,-0.21,0.4443108670605831,1.1186715355472643
1982,35.297516,42,2.8301943396169813,-9.38,2.85,-0.14,0.4460397349776102,1.1265668765250894
1983,35.314216,39,1.8777380008936282,-9.29,3.13,-0.06,0.4413144242069471,1.1182632569956894
1984,35.33294,36,1.6908281994336385,-9.24,3.26,-0.02,0.4344997163578874,1.1040573191905025
1985,35.352444,32,1.3074020039758236,-9.15,3.51,0.07,0.42553067943824274,1.0856812055614853
1986,35.36932,29,1.5300326793895613,-9.06,3.73,0.16,0.4202547266659451,1.0620086248470813
1987,35.389168,26,1.625392260348252,-8.97,3.94,0.26,0.4217758824790572,1.0457082073763786
1988,35.409216,23,1.1779643458101776,-8.89,4.11,0.35,0.41993234321519424,1.0261941994238697
