,time,dt,Angle,grav1,grav2,grav3,gyro1,gyro2,gyro3,magnet1,magnet2,magnet3,euler1,euler2,euler3,accl1,accl2,accl3,linaccl1,linaccl2,linaccl3,quat1,quat2,quat3,quat4
76,1411876,19808,48,-9.56,1.8,1.23,37.19,5.19,157.31,30.06,-11.38,22.06,-41.44,-77.12,55.69,-7.04,-5.14,0.35,2.46,-7.2,-0.85,-0.7,0.35,0.56,0.26
77,1428800,16920,43,-9.45,2.29,1.18,25.12,7.69,146,30.06,-11.38,22.06,-39.06,-74.69,62.56,-7.52,-5.41,-0.07,1.93,-7.7,-1.26,-0.71,0.36,0.55,0.25
78,1437824,9020,43,-9.45,2.29,1.18,25.12,7.69,146,30.06,-11.38,22.06,-39.06,-74.69,62.56,-7.52,-5.41,-0.07,1.93,-7.7,-1.26,-0.71,0.36,0.55,0.25
79,1458008,20180,34,-9.35,2.71,1.15,6.69,5.56,109.5,26.69,-16.56,22.5,-35.69,-71.5,68.44,-7.22,-6.07,-0.91,2.08,-8.96,-2.05,-0.71,0.38,0.54,0.23
80,1466984,8972,34,-9.35,2.71,1.15,6.69,5.56,109.5,26.69,-16.56,22.5,-35.69,-71.5,68.44,-7.22,-6.07,-0.91,2.08,-8.96,-2.05,-0.71,0.38,0.54,0.23
81,1483796,16808,22,-9.2,3.17,1.14,0.19,-4.38,85.12,23.69,-22.06,22.19,-33.38,-69.12,70.62,-6.63,-4.82,-0.69,2.52,-8.11,-1.84,-0.72,0.39,0.53,0.21
82,1504196,20396,15,-9.12,3.39,1.16,22.25,-16.19,63.38,23.69,-22.06,22.19,-32.75,-68,71.25,-6.23,1.09,-1.14,2.85,-2.38,-2.31,-0.72,0.4,0.53,0.21
83,1523516,19316,8,-9.06,3.55,1.17,35.69,-14.88,45.19,23.69,-22.06,22.19,-32.56,-67.06,72,-10.34,10.06,0.76,-1.31,6.43,-0.41,-0.72,0.41,0.52,0.21
84,1540524,17004,4,-9,3.7,1.17,30.25,-12.25,44.13,22.19,-23.19,22.56,-32.44,-66.62,72.31,-10.1,13.01,2.45,0.83,12.08,2.52,-0.72,0.42,0.52,0.21
85,1560384,19856,3,-8.95,3.81,1.2,-25.94,-3.06,34.81,22.19,-23.19,22.56,-31.56,-65.87,72.44,-6.72,17.35,3.72,2.44,12.78,-1.19,-0.72,0.41,0.52,0.2
